scenario,theta_occ,theta_light,theta_plug
exp2_noise,1.0144555628352185,0.9544617709196501,1.1632618596345736
exp2_noise,0.5279673218865534,1.159289327576363,0.8289446692742594
exp2_noise,0.7152418496126645,1.007794130627394,0.6482947516605659
exp2_noise,1.0666940909492757,0.6372981876658635,1.2282568957970308
exp2_noise,1.0097272441866347,1.02257110105078,1.0129802861790267
exp2_noise,0.9356301469829088,0.6895664069410435,0.7184468416908841
exp2_noise,1.2345575950685233,0.8302568490910924,0.8895681423173105
exp2_noise,1.178730814276289,0.7977592649521764,0.8650715646985586
exp2_noise,0.6845401398443647,0.8318808204860151,0.8852937931042101
exp2_noise,0.8712677618874124,1.093056270541781,0.8875136792116343
exp2_noise,0.8270548106133381,0.6353797715623536,0.8650736999832506
exp2_noise,0.8028094128357111,0.8623969575415803,1.318432361878432
exp2_noise,1.0240930918486777,0.9050317504788437,1.1484934627023609
exp2_noise,0.9137821635159145,0.7275527190193887,0.8070036446354473
exp2_noise,0.9858106331240722,0.9946511321880194,0.997014372651598
exp2_noise,0.7351559606290621,0.7759114365005841,1.1408975920370978
exp2_noise,0.751846451330582,1.1155637331129116,0.7058634284241156
exp2_noise,0.8032604048329284,0.8634727819649609,1.3306137215608775
exp2_noise,0.9163539580024634,1.0154031550031284,0.5722609370918784
exp2_noise,0.8503202999560784,1.0275514815286257,0.5850222818235552
exp2_noise,0.6859741837354328,0.8763078416959008,0.8618359210095232
exp2_noise,0.5878295718591219,0.8744007281722217,1.3462462836433897
exp2_noise,0.9971056667237479,0.6580163738407,0.9541018941263308
exp2_noise,0.9292540126112467,0.8837611848396951,0.639798374706012
exp2_noise,1.1979775501773826,0.8413040010945951,0.8638101174127385
exp2_noise,0.9011279154044775,0.7782580729268618,0.641521739289628
exp2_noise,0.5630225870563211,1.194945804192338,0.7667188160504107
exp2_noise,1.0729880132808682,0.7995047129035832,0.8923064799831752
exp2_noise,0.9725919689571451,0.7662442153227593,1.2445672159143149
exp2_noise,0.9670989369005931,1.0444100910722645,0.95527183062472
exp2_noise,0.564306621534301,0.8186228168579744,0.6630525765834876
exp2_noise,0.8738915600061964,0.9855901866474704,0.5891710719590193
exp2_noise,0.8776295541577304,0.8268990545353865,0.99689631506017
exp2_noise,0.8160992845418206,0.8621440159969472,1.0810664377443544
exp2_noise,0.9280665815708711,1.1760191614857818,0.6430836640119622
exp2_noise,0.9928017460430658,1.1701061930402419,0.8011767804186829
exp2_noise,0.7168465171963745,1.0742550840100769,0.7129393543827214
exp2_noise,0.5976107063407317,1.1939491928905188,1.297354292121375
exp2_noise,0.8551703126312955,0.8588083139823907,0.7803339698594902
exp2_noise,0.597886710981265,0.7133442456616665,0.8323416868128103
exp2_noise,0.6568450777296878,1.1089079751064226,0.8701163694526024
exp2_noise,0.9031492475868359,0.793329378813292,0.6699374349950208
exp3_noise_missing,0.7462466379440978,1.2043092471110193,1.1525691652903136
exp3_noise_missing,0.9669631756319473,1.1148183043429918,0.6223339449216425
exp3_noise_missing,0.8560025679086665,0.6292566210737595,0.8581908122713119
exp3_noise_missing,0.7112756519673156,0.8171106258245717,1.1283968202599517
exp3_noise_missing,0.5781414467095235,0.8450712375851551,0.6172944899313544
exp3_noise_missing,1.0120858575687404,1.15196879211768,1.3515957897175883
exp3_noise_missing,0.6572159697889997,0.8363546305255118,0.7067339738090185
exp3_noise_missing,0.890223828181739,0.6688254535268778,0.639301208952437
exp3_noise_missing,0.8521902833482147,0.988794010668805,0.5942757413994778
exp3_noise_missing,0.595959042819923,1.1604487884864634,0.7857189112025806
exp3_noise_missing,0.6341662042067943,0.8503164172290817,1.1931655728974708
exp3_noise_missing,0.746786204393606,0.7420025259077365,0.935040036103164
exp3_noise_missing,0.8923542473719888,0.7410790846196137,0.8712587865552399
exp3_noise_missing,0.7737262716346148,0.6760075165457795,0.859371944114535
exp3_noise_missing,0.616327949676139,0.7973314372256841,1.2948774385934445
exp3_noise_missing,0.6219761715985256,0.6358454354027289,1.2027454865226275
exp3_noise_missing,0.8048798978660101,1.1966417642847818,1.1505839490483463
exp3_noise_missing,0.6355307737325907,1.1533740543878477,0.895499870025146
exp3_noise_missing,0.6011237112377825,0.7520588082467095,1.158530746273957
exp3_noise_missing,0.9071719357208459,0.8169310119558938,0.6742486147158436
exp3_noise_missing,0.6755538650331132,0.8084949689070885,0.6663091896159998
exp3_noise_missing,0.7383394108500715,0.8241113717995416,1.0969109825684513
exp3_noise_missing,0.6279144432083394,0.8268758857034747,0.9059949866830681
exp3_noise_missing,0.9355319963743332,1.0540174316555038,0.6116548612537388
exp3_noise_missing,0.7719046902568805,0.6875849506778505,0.8252133470269044
exp3_noise_missing,0.5601709033754994,0.8984472496795072,0.7497730052847199
exp3_noise_missing,0.6515536602628353,0.6214323427223554,1.1264067144043952
exp3_noise_missing,0.6351391795569835,1.11359168326864,0.9025112077975646
exp3_noise_missing,0.7034719639998185,0.8006135252706632,0.6844666821206027
exp3_noise_missing,0.9127487349831801,0.6453215694372796,1.0331335779254671
exp3_noise_missing,0.5763163144496924,0.8216935367275541,0.6276307607771506
exp3_noise_missing,0.6513517206750873,0.7091284376397429,1.0230551373862427
exp3_noise_missing,0.983535112705515,0.6943346375126074,0.9223313044711915
exp3_noise_missing,0.6263752064807997,0.7230578812805135,1.0483085065708535
exp3_noise_missing,0.5956862685638782,0.9203453535913505,0.7674863671812909
exp3_noise_missing,0.588553859079499,0.811646231218721,0.6515729276967164
exp3_noise_missing,0.5817520700877966,0.6599337516939026,0.9131975936878095
exp3_noise_missing,0.8856592099225125,1.3065646303778224,1.0198623922599153
exp3_noise_missing,0.5877863276330615,0.8220228925864095,0.6195631447300597
